Round,College,Branch,Category,Cutoff_rank,Exam,Year,Tuition_Fee,Hostel_Fee,Misc_Fee,OneTime_Fee,Total_First_Year,Total_Annual,Scholarship_Eligible,Avg_Package_LPA,Max_Package_LPA,NIRF_Rank,Top_Companies
Mock,BITM,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMK,8309,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,GM,20737,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,OBC,22437,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,SC,28548,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,ST,30122,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,1G,22584,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,2A,22984,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,2B,21991,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,3A,21611,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,3B,22691,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,EWS,20931,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,BIOTECHNOLOGY,GMK,22106,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,GM,8178,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,OBC,10189,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,SC,16077,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,ST,18061,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,1G,11353,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,2A,10120,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,2B,10226,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,3A,8867,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,3B,9038,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,EWS,8949,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,DATA SCIENCE,GMK,9005,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,GM,8046,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,OBC,10621,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,SC,17170,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,ST,18350,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,1G,10385,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,2A,10663,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,2B,9818,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,3A,9456,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,3B,10830,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,EWS,8804,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BITM,ROBOTICS AND AUTOMATION ENGINEERING,GMK,10397,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,GM,2361,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,OBC,5089,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,SC,10343,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,ST,11791,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,1G,5957,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,2A,5299,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,2B,4693,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,3A,3489,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,3B,5396,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,EWS,4039,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,COMPUTER SCIENCE AND ENGINEERING,GMK,3930,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,GM,5250,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,OBC,7082,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,SC,12351,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,ST,14376,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,1G,7503,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,2A,6768,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,2B,7509,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,3A,5536,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,3B,5830,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,EWS,6569,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,INFORMATION SCIENCE AND ENGINEERING,GMK,5764,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,7235,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,OBC,9021,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,15617,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,16692,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,1G,10236,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2A,9253,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2B,8834,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3A,8267,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3B,7579,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,8316,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,8931,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,10299,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,OBC,11458,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,17678,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,19232,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,1G,13629,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2A,11453,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2B,11763,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3A,10493,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3B,12318,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,11788,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,10597,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,GM,15461,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,OBC,16890,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,SC,22596,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,ST,24923,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,1G,18750,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,2A,17949,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,2B,17846,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,3A,15791,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,3B,17540,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,EWS,17163,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,MECHANICAL ENGINEERING,GMK,16369,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,GM,17970,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,OBC,21243,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,SC,26056,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,ST,28987,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,1G,21702,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,2A,20977,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,2B,21004,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,3A,19219,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,3B,20714,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,EWS,19966,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,CIVIL ENGINEERING,GMK,20058,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6246,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OBC,9349,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,15123,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ST,17337,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,9892,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2A,9174,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2B,9623,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3A,7790,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3B,8177,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,9539,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMK,9061,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,GM,21188,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,OBC,22679,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,SC,27226,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,ST,30977,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,1G,23802,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,2A,22708,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,2B,22321,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,3A,21883,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,3B,21428,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,EWS,20955,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,BIOTECHNOLOGY,GMK,21568,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,GM,6978,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,OBC,10715,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,SC,16373,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,ST,16887,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,1G,9786,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,2A,8960,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,2B,10371,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,3A,9524,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,3B,9319,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,EWS,9251,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,DATA SCIENCE,GMK,9620,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,GM,8007,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,OBC,11032,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,SC,16891,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,ST,17271,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,1G,10385,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,2A,9629,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,2B,11450,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,3A,10690,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,3B,9171,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,EWS,8729,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,JIT,ROBOTICS AND AUTOMATION ENGINEERING,GMK,9679,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,GM,2941,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,OBC,4749,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,SC,10487,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,ST,13332,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,1G,6587,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,2A,5467,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,2B,5150,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,3A,5118,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,3B,5238,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,EWS,3756,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,COMPUTER SCIENCE AND ENGINEERING,GMK,3915,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,INFORMATION SCIENCE AND ENGINEERING,GM,4660,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,INFORMATION SCIENCE AND ENGINEERING,OBC,6817,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,INFORMATION SCIENCE AND ENGINEERING,SC,12183,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,DBIT,INFORMATION SCIENCE AND ENGINEERING,ST,14412,KCET,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
